King Room 1 Smoking,2007-03-15,false
King Room 1 Smoking,2007-03-16,false
King Room 1 Smoking,2007-03-17,false
King Room 1 Smoking,2007-03-18,false
King Room 1 Smoking,2007-03-19,false
King Room 1 Smoking,2007-03-20,false
King Room 1 Smoking,2007-03-21,false
King Room 1 Smoking,2007-03-22,false
King Room 1 Smoking,2007-03-23,false
King Room 1 Smoking,2007-03-24,false
King Room 1 Smoking,2007-03-25,false
King Room 1 Smoking,2007-03-26,false
King Room 1 Smoking,2007-03-27,false
King Room 1 Smoking,2007-03-28,false
King Room 1 Smoking,2007-03-29,false
King Room 1 Smoking,2007-03-30,false
King Room 1 Smoking,2007-03-31,false
King Room 1 Smoking,2007-04-01,false
King Room 1 Smoking,2007-04-02,false
King Room 1 Smoking,2007-04-03,false
King Room 1 Smoking,2007-04-04,false
King Room 1 Smoking,2007-04-05,false
King Room 1 Smoking,2007-04-06,false
King Room 1 Smoking,2007-04-07,false
King Room 1 Smoking,2007-04-08,false
King Room 1 Smoking,2007-04-09,false
King Room 1 Smoking,2007-04-10,false
King Room 1 Smoking,2007-04-11,false
King Room 1 Smoking,2007-04-12,false
King Room 1 Smoking,2007-04-13,false
King Room 1 Smoking,2007-04-14,false
King Room 1 Smoking,2007-04-15,false
King Room 1 Non-Smoking,2007-03-12,false
King Room 1 Non-Smoking,2007-03-13,false
King Room 1 Non-Smoking,2007-03-14,false
King Room 1 Non-Smoking,2007-03-15,false
King Room 1 Non-Smoking,2007-03-16,false
King Room 1 Non-Smoking,2007-03-17,false
King Room 1 Non-Smoking,2007-03-18,false
King Room 1 Non-Smoking,2007-03-19,false
King Room 1 Non-Smoking,2007-03-20,false
King Room 1 Non-Smoking,2007-03-21,false
King Room 1 Non-Smoking,2007-03-22,false
King Room 1 Non-Smoking,2007-03-23,false
King Room 1 Non-Smoking,2007-03-24,false
King Room 1 Non-Smoking,2007-03-25,false
King Room 1 Non-Smoking,2007-03-26,false
King Room 1 Non-Smoking,2007-03-27,false
King Room 1 Non-Smoking,2007-03-28,false
King Room 1 Non-Smoking,2007-03-29,false
King Room 1 Non-Smoking,2007-03-30,false
King Room 1 Non-Smoking,2007-03-31,false
King Room 1 Non-Smoking,2007-04-01,false
King Room 1 Non-Smoking,2007-04-02,false
King Room 1 Non-Smoking,2007-04-03,false
King Room 1 Non-Smoking,2007-04-04,false
King Room 1 Non-Smoking,2007-04-05,false
King Room 1 Non-Smoking,2007-04-06,true
King Room 1 Non-Smoking,2007-04-07,false
King Room 1 Non-Smoking,2007-04-08,false
King Room 1 Non-Smoking,2007-04-09,false
King Room 1 Non-Smoking,2007-04-10,false
King Room 1 Non-Smoking,2007-04-11,false
King Room 1 Non-Smoking,2007-04-12,false
King Room 1 Non-Smoking,2007-04-13,false
King Room 1 Non-Smoking,2007-04-14,false
King Room 1 Non-Smoking,2007-04-15,false
Suite 2 Non-Smoking,2007-03-12,true
Suite 2 Non-Smoking,2007-03-13,true
Suite 2 Non-Smoking,2007-03-14,false
Suite 2 Non-Smoking,2007-03-15,false
Suite 2 Non-Smoking,2007-03-16,false
Suite 2 Non-Smoking,2007-03-17,false
Suite 2 Non-Smoking,2007-03-18,false
Suite 2 Non-Smoking,2007-03-19,false
Suite 2 Non-Smoking,2007-03-20,false
Suite 2 Non-Smoking,2007-03-21,false
Suite 2 Non-Smoking,2007-03-22,false
Suite 2 Non-Smoking,2007-03-23,false
Suite 2 Non-Smoking,2007-03-24,false
Suite 2 Non-Smoking,2007-03-25,true
Suite 2 Non-Smoking,2007-03-26,true
Suite 2 Non-Smoking,2007-03-27,false
Suite 2 Non-Smoking,2007-03-28,false
Suite 2 Non-Smoking,2007-03-29,false
Suite 2 Non-Smoking,2007-03-30,false
Suite 2 Non-Smoking,2007-03-31,false
Suite 2 Non-Smoking,2007-04-01,false
Suite 2 Non-Smoking,2007-04-02,true
Suite 2 Non-Smoking,2007-04-03,true
Suite 2 Non-Smoking,2007-04-04,true
Suite 2 Non-Smoking,2007-04-05,false
Suite 2 Non-Smoking,2007-04-06,false
Suite 2 Non-Smoking,2007-04-07,true
Suite 2 Non-Smoking,2007-04-08,true
Suite 2 Non-Smoking,2007-04-09,true
Suite 2 Non-Smoking,2007-04-10,true
Suite 2 Non-Smoking,2007-04-11,false
Suite 2 Non-Smoking,2007-04-12,false
Suite 2 Non-Smoking,2007-04-13,true
Suite 2 Non-Smoking,2007-04-14,true
Suite 2 Non-Smoking,2007-04-15,true
King Room 2 Non-Smoking,2007-03-12,false
King Room 2 Non-Smoking,2007-03-13,false
King Room 2 Non-Smoking,2007-03-14,false
King Room 2 Non-Smoking,2007-03-15,false
King Room 2 Non-Smoking,2007-03-16,false
King Room 2 Non-Smoking,2007-03-17,false
King Room 2 Non-Smoking,2007-03-18,false
King Room 2 Non-Smoking,2007-03-19,false
King Room 2 Non-Smoking,2007-03-20,false
King Room 2 Non-Smoking,2007-03-21,false
King Room 2 Non-Smoking,2007-03-22,true
King Room 2 Non-Smoking,2007-03-23,false
King Room 2 Non-Smoking,2007-03-24,false
King Room 2 Non-Smoking,2007-03-25,false
King Room 2 Non-Smoking,2007-03-26,true
King Room 2 Non-Smoking,2007-03-27,false
King Room 2 Non-Smoking,2007-03-28,false
King Room 2 Non-Smoking,2007-03-29,false
King Room 2 Non-Smoking,2007-03-30,false
King Room 2 Non-Smoking,2007-03-31,false
King Room 2 Non-Smoking,2007-04-01,false
King Room 2 Non-Smoking,2007-04-02,false
King Room 2 Non-Smoking,2007-04-03,false
King Room 2 Non-Smoking,2007-04-04,false
King Room 2 Non-Smoking,2007-04-05,false
King Room 2 Non-Smoking,2007-04-06,false
King Room 2 Non-Smoking,2007-04-07,false
King Room 2 Non-Smoking,2007-04-08,false
King Room 2 Non-Smoking,2007-04-09,true
King Room 2 Non-Smoking,2007-04-10,false
King Room 2 Non-Smoking,2007-04-11,false
King Room 2 Non-Smoking,2007-04-12,false
King Room 2 Non-Smoking,2007-04-13,false
King Room 2 Non-Smoking,2007-04-14,false
King Room 2 Non-Smoking,2007-04-15,false
2 Queen Beds Room 1 Smoking,2007-03-12,false
2 Queen Beds Room 1 Smoking,2007-03-13,false
2 Queen Beds Room 1 Smoking,2007-03-14,false
2 Queen Beds Room 1 Smoking,2007-03-15,false
2 Queen Beds Room 1 Smoking,2007-03-16,false
2 Queen Beds Room 1 Smoking,2007-03-17,false
2 Queen Beds Room 1 Smoking,2007-03-18,false
2 Queen Beds Room 1 Smoking,2007-03-19,false
2 Queen Beds Room 1 Smoking,2007-03-20,false
2 Queen Beds Room 1 Smoking,2007-03-21,false
2 Queen Beds Room 1 Smoking,2007-03-22,false
2 Queen Beds Room 1 Smoking,2007-03-23,false
2 Queen Beds Room 1 Smoking,2007-03-24,false
2 Queen Beds Room 1 Smoking,2007-03-25,false
2 Queen Beds Room 1 Smoking,2007-03-26,false
2 Queen Beds Room 1 Smoking,2007-03-27,false
2 Queen Beds Room 1 Smoking,2007-03-28,true
2 Queen Beds Room 1 Smoking,2007-03-29,false
2 Queen Beds Room 1 Smoking,2007-03-30,false
2 Queen Beds Room 1 Smoking,2007-03-31,false
2 Queen Beds Room 1 Smoking,2007-04-01,true
2 Queen Beds Room 1 Smoking,2007-04-02,true
2 Queen Beds Room 1 Smoking,2007-04-03,false
2 Queen Beds Room 1 Smoking,2007-04-04,false
2 Queen Beds Room 1 Smoking,2007-04-05,false
2 Queen Beds Room 1 Smoking,2007-04-06,false
2 Queen Beds Room 1 Smoking,2007-04-07,false
2 Queen Beds Room 1 Smoking,2007-04-08,false
2 Queen Beds Room 1 Smoking,2007-04-09,false
2 Queen Beds Room 1 Smoking,2007-04-10,false
2 Queen Beds Room 1 Smoking,2007-04-11,false
2 Queen Beds Room 1 Smoking,2007-04-12,false
2 Queen Beds Room 1 Smoking,2007-04-13,false
2 Queen Beds Room 1 Smoking,2007-04-14,false
2 Queen Beds Room 1 Smoking,2007-04-15,false
King Room 2 Smoking,2007-03-12,true
King Room 2 Smoking,2007-03-13,true
King Room 2 Smoking,2007-03-14,true
King Room 2 Smoking,2007-03-15,true
King Room 2 Smoking,2007-03-16,true
King Room 2 Smoking,2007-03-17,true
King Room 2 Smoking,2007-03-18,true
King Room 2 Smoking,2007-03-19,true
King Room 2 Smoking,2007-03-20,true
King Room 2 Smoking,2007-03-21,true
King Room 2 Smoking,2007-03-22,true
King Room 2 Smoking,2007-03-23,true
King Room 2 Smoking,2007-03-24,true
King Room 2 Smoking,2007-03-25,true
King Room 2 Smoking,2007-03-26,true
King Room 2 Smoking,2007-03-27,true
King Room 2 Smoking,2007-03-28,true
King Room 2 Smoking,2007-03-29,true
King Room 2 Smoking,2007-03-30,true
King Room 2 Smoking,2007-03-31,true
King Room 2 Smoking,2007-04-01,true
King Room 2 Smoking,2007-04-02,true
King Room 2 Smoking,2007-04-03,true
King Room 2 Smoking,2007-04-04,true
King Room 2 Smoking,2007-04-05,true
King Room 2 Smoking,2007-04-06,true
King Room 2 Smoking,2007-04-07,true
King Room 2 Smoking,2007-04-08,true
King Room 2 Smoking,2007-04-09,true
King Room 2 Smoking,2007-04-10,true
King Room 2 Smoking,2007-04-11,false
King Room 2 Smoking,2007-04-12,false
King Room 2 Smoking,2007-04-13,true
King Room 2 Smoking,2007-04-14,true
King Room 2 Smoking,2007-04-15,true
2 Queen Beds Room 1 Non-Smoking,2007-03-12,true
2 Queen Beds Room 1 Non-Smoking,2007-03-13,false
2 Queen Beds Room 1 Non-Smoking,2007-03-14,false
2 Queen Beds Room 1 Non-Smoking,2007-03-15,false
2 Queen Beds Room 1 Non-Smoking,2007-03-16,false
2 Queen Beds Room 1 Non-Smoking,2007-03-17,false
2 Queen Beds Room 1 Non-Smoking,2007-03-18,false
2 Queen Beds Room 1 Non-Smoking,2007-03-19,false
2 Queen Beds Room 1 Non-Smoking,2007-03-20,false
2 Queen Beds Room 1 Non-Smoking,2007-03-21,false
2 Queen Beds Room 1 Non-Smoking,2007-03-22,false
2 Queen Beds Room 1 Non-Smoking,2007-03-23,false
2 Queen Beds Room 1 Non-Smoking,2007-03-24,false
2 Queen Beds Room 1 Non-Smoking,2007-03-25,false
2 Queen Beds Room 1 Non-Smoking,2007-03-26,false
2 Queen Beds Room 1 Non-Smoking,2007-03-27,false
2 Queen Beds Room 1 Non-Smoking,2007-03-28,false
2 Queen Beds Room 1 Non-Smoking,2007-03-29,false
2 Queen Beds Room 1 Non-Smoking,2007-03-30,false
2 Queen Beds Room 1 Non-Smoking,2007-03-31,false
2 Queen Beds Room 1 Non-Smoking,2007-04-01,false
2 Queen Beds Room 1 Non-Smoking,2007-04-02,false
2 Queen Beds Room 1 Non-Smoking,2007-04-03,false
2 Queen Beds Room 1 Non-Smoking,2007-04-04,false
2 Queen Beds Room 1 Non-Smoking,2007-04-05,false
2 Queen Beds Room 1 Non-Smoking,2007-04-06,false
2 Queen Beds Room 1 Non-Smoking,2007-04-07,false
2 Queen Beds Room 1 Non-Smoking,2007-04-08,false
2 Queen Beds Room 1 Non-Smoking,2007-04-09,false
2 Queen Beds Room 1 Non-Smoking,2007-04-10,false
2 Queen Beds Room 1 Non-Smoking,2007-04-11,false
2 Queen Beds Room 1 Non-Smoking,2007-04-12,false
2 Queen Beds Room 1 Non-Smoking,2007-04-13,false
2 Queen Beds Room 1 Non-Smoking,2007-04-14,false
2 Queen Beds Room 1 Non-Smoking,2007-04-15,false
King Room 3 Non-Smoking,2007-03-12,false
King Room 3 Non-Smoking,2007-03-13,false
King Room 3 Non-Smoking,2007-03-14,false
King Room 3 Non-Smoking,2007-03-15,false
King Room 3 Non-Smoking,2007-03-16,false
King Room 3 Non-Smoking,2007-03-17,false
King Room 3 Non-Smoking,2007-03-18,false
King Room 3 Non-Smoking,2007-03-19,false
King Room 3 Non-Smoking,2007-03-20,false
King Room 3 Non-Smoking,2007-03-21,false
King Room 3 Non-Smoking,2007-03-22,false
King Room 3 Non-Smoking,2007-03-23,false
King Room 3 Non-Smoking,2007-03-24,false
King Room 3 Non-Smoking,2007-03-25,false
King Room 3 Non-Smoking,2007-03-26,false
King Room 3 Non-Smoking,2007-03-27,false
King Room 3 Non-Smoking,2007-03-28,false
King Room 3 Non-Smoking,2007-03-29,false
King Room 3 Non-Smoking,2007-03-30,false
King Room 3 Non-Smoking,2007-03-31,false
King Room 3 Non-Smoking,2007-04-01,false
King Room 3 Non-Smoking,2007-04-02,false
King Room 3 Non-Smoking,2007-04-03,false
King Room 3 Non-Smoking,2007-04-04,false
King Room 3 Non-Smoking,2007-04-05,false
King Room 3 Non-Smoking,2007-04-06,false
King Room 3 Non-Smoking,2007-04-07,false
King Room 3 Non-Smoking,2007-04-08,false
King Room 3 Non-Smoking,2007-04-09,false
King Room 3 Non-Smoking,2007-04-10,false
King Room 3 Non-Smoking,2007-04-11,false
King Room 3 Non-Smoking,2007-04-12,false
King Room 3 Non-Smoking,2007-04-13,false
King Room 3 Non-Smoking,2007-04-14,false
King Room 3 Non-Smoking,2007-04-15,false
Suite 1 Non-Smoking,2007-03-12,false
Suite 1 Non-Smoking,2007-03-13,false
Suite 1 Non-Smoking,2007-03-14,false
Suite 1 Non-Smoking,2007-03-15,false
Suite 1 Non-Smoking,2007-03-16,false
Suite 1 Non-Smoking,2007-03-17,false
Suite 1 Non-Smoking,2007-03-18,false
Suite 1 Non-Smoking,2007-03-19,false
Suite 1 Non-Smoking,2007-03-20,false
Suite 1 Non-Smoking,2007-03-21,false
Suite 1 Non-Smoking,2007-03-22,false
Suite 1 Non-Smoking,2007-03-23,false
Suite 1 Non-Smoking,2007-03-24,false
Suite 1 Non-Smoking,2007-03-25,true
Suite 1 Non-Smoking,2007-03-26,true
Suite 1 Non-Smoking,2007-03-27,true
Suite 1 Non-Smoking,2007-03-28,false
Suite 1 Non-Smoking,2007-03-29,false
Suite 1 Non-Smoking,2007-03-30,false
Suite 1 Non-Smoking,2007-03-31,false
Suite 1 Non-Smoking,2007-04-01,false
Suite 1 Non-Smoking,2007-04-02,true
Suite 1 Non-Smoking,2007-04-03,true
Suite 1 Non-Smoking,2007-04-04,false
Suite 1 Non-Smoking,2007-04-05,false
Suite 1 Non-Smoking,2007-04-06,true
Suite 1 Non-Smoking,2007-04-07,false
Suite 1 Non-Smoking,2007-04-08,false
Suite 1 Non-Smoking,2007-04-09,true
Suite 1 Non-Smoking,2007-04-10,false
Suite 1 Non-Smoking,2007-04-11,false
Suite 1 Non-Smoking,2007-04-12,false
Suite 1 Non-Smoking,2007-04-13,false
Suite 1 Non-Smoking,2007-04-14,false
Suite 1 Non-Smoking,2007-04-15,false
Suite 1 Smoking,2007-03-12,false
Suite 1 Smoking,2007-03-13,false
Suite 1 Smoking,2007-03-14,false
Suite 1 Smoking,2007-03-15,false
Suite 1 Smoking,2007-03-16,false
Suite 1 Smoking,2007-03-17,false
Suite 1 Smoking,2007-03-18,false
Suite 1 Smoking,2007-03-19,true
Suite 1 Smoking,2007-03-20,false
Suite 1 Smoking,2007-03-21,false
Suite 1 Smoking,2007-03-22,false
Suite 1 Smoking,2007-03-23,false
Suite 1 Smoking,2007-03-24,false
Suite 1 Smoking,2007-03-25,true
Suite 1 Smoking,2007-03-26,true
Suite 1 Smoking,2007-03-27,true
Suite 1 Smoking,2007-03-28,false
Suite 1 Smoking,2007-03-29,false
Suite 1 Smoking,2007-03-30,false
Suite 1 Smoking,2007-03-31,false
Suite 1 Smoking,2007-04-01,false
Suite 1 Smoking,2007-04-02,true
Suite 1 Smoking,2007-04-03,false
Suite 1 Smoking,2007-04-04,false
Suite 1 Smoking,2007-04-05,true
Suite 1 Smoking,2007-04-06,true
Suite 1 Smoking,2007-04-07,true
Suite 1 Smoking,2007-04-08,true
Suite 1 Smoking,2007-04-09,true
Suite 1 Smoking,2007-04-10,true
Suite 1 Smoking,2007-04-11,true
Suite 1 Smoking,2007-04-12,true
Suite 1 Smoking,2007-04-13,false
Suite 1 Smoking,2007-04-14,false
Suite 1 Smoking,2007-04-15,false
King Room 3 Smoking,2007-03-12,true
King Room 3 Smoking,2007-03-13,true
King Room 3 Smoking,2007-03-14,true
King Room 3 Smoking,2007-03-15,true
King Room 3 Smoking,2007-03-16,true
King Room 3 Smoking,2007-03-17,false
King Room 3 Smoking,2007-03-18,false
King Room 3 Smoking,2007-03-19,false
King Room 3 Smoking,2007-03-20,true
King Room 3 Smoking,2007-03-21,true
King Room 3 Smoking,2007-03-22,true
King Room 3 Smoking,2007-03-23,true
King Room 3 Smoking,2007-03-24,true
King Room 3 Smoking,2007-03-25,true
King Room 3 Smoking,2007-03-26,true
King Room 3 Smoking,2007-03-27,true
King Room 3 Smoking,2007-03-28,true
King Room 3 Smoking,2007-03-29,true
King Room 3 Smoking,2007-03-30,false
King Room 3 Smoking,2007-03-31,false
King Room 3 Smoking,2007-04-01,false
King Room 3 Smoking,2007-04-02,false
King Room 3 Smoking,2007-04-03,true
King Room 3 Smoking,2007-04-04,true
King Room 3 Smoking,2007-04-05,true
King Room 3 Smoking,2007-04-06,false
King Room 3 Smoking,2007-04-07,false
King Room 3 Smoking,2007-04-08,false
King Room 3 Smoking,2007-04-09,false
King Room 3 Smoking,2007-04-10,false
King Room 3 Smoking,2007-04-11,false
King Room 3 Smoking,2007-04-12,false
King Room 3 Smoking,2007-04-13,true
King Room 3 Smoking,2007-04-14,true
King Room 3 Smoking,2007-04-15,true
Standard Room,2007-03-12,true
Standard Room,2007-03-13,false
Standard Room,2007-03-14,false
Standard Room,2007-03-15,false
Standard Room,2007-03-16,true
Standard Room,2007-03-17,true
Standard Room,2007-03-18,true
Standard Room,2007-03-19,true
Standard Room,2007-03-20,true
Standard Room,2007-03-21,false
Standard Room,2007-03-22,false
Standard Room,2007-03-23,false
Standard Room,2007-03-24,false
Standard Room,2007-03-25,false
Standard Room,2007-03-26,true
Standard Room,2007-03-27,true
Standard Room,2007-03-28,true
Standard Room,2007-03-29,true
Standard Room,2007-03-30,false
Standard Room,2007-03-31,false
Standard Room,2007-04-01,true
Standard Room,2007-04-02,true
Standard Room,2007-04-03,true
Standard Room,2007-04-04,true
Standard Room,2007-04-05,true
Standard Room,2007-04-06,true
Standard Room,2007-04-07,true
Standard Room,2007-04-08,true
Standard Room,2007-04-09,true
Standard Room,2007-04-10,true
Standard Room,2007-04-11,true
Standard Room,2007-04-12,true
Standard Room,2007-04-13,true
Standard Room,2007-04-14,true
Standard Room,2007-04-15,true
